,Month_Year,Address_Zipcode,Eviction_Notice,actual_evictions,month_year,months_ahead,predicted_evictions,month_for_zips,months_ahead_2,perc_of_month,predicted_evictions_by_zip,actual_evictions_random_forest,month_year_random_forest,predicted_evictions_random_forest,zip_code
11842,2015-03-01,94121,11,198.0,2015-03-01,3.0,153.802668316,2015-03-01,3.0,0.0471897973376,7.25791674784,11.0,2015-03-01,9.69315189011,94121
11845,2015-03-01,94122,11,198.0,2015-03-01,3.0,153.802668316,2015-03-01,3.0,0.0610200565031,9.385047511,11.0,2015-03-01,8.2,94122
11848,2015-03-01,94123,5,198.0,2015-03-01,3.0,153.802668316,2015-03-01,3.0,0.0337978151842,5.1981941586,5.0,2015-03-01,8.3,94123
11851,2015-03-01,94124,7,198.0,2015-03-01,3.0,153.802668316,2015-03-01,3.0,0.0294718880292,4.53285501922,7.0,2015-03-01,6.1,94124
11854,2015-03-01,94127,1,198.0,2015-03-01,3.0,153.802668316,2015-03-01,3.0,0.0137418036547,2.11352606957,1.0,2015-03-01,1.6,94127
11857,2015-03-01,94131,1,198.0,2015-03-01,3.0,153.802668316,2015-03-01,3.0,0.0305954448647,4.70566105851,1.0,2015-03-01,6.58770966174,94131
11860,2015-03-01,94132,25,198.0,2015-03-01,3.0,153.802668316,2015-03-01,3.0,0.0447966683007,6.88984711634,25.0,2015-03-01,7.1,94132
11863,2015-03-01,94133,9,198.0,2015-03-01,3.0,153.802668316,2015-03-01,3.0,0.0430968204803,6.62840598582,9.0,2015-03-01,7.28770966174,94133
11866,2015-03-01,94134,10,198.0,2015-03-01,3.0,153.802668316,2015-03-01,3.0,0.0284177641868,4.37072795952,10.0,2015-03-01,7.6,94134
11869,2015-04-01,94102,16,213.0,2015-04-01,3.0,153.295983239,2015-04-01,3.0,0.06591378381,10.1043182982,16.0,2015-04-01,10.2,94102
11872,2015-04-01,94103,11,213.0,2015-04-01,3.0,153.295983239,2015-04-01,3.0,0.0587330058056,9.00353387356,11.0,2015-04-01,7.7,94103
11875,2015-04-01,94107,3,213.0,2015-04-01,3.0,153.295983239,2015-04-01,3.0,0.0204002074293,3.12726985615,3.0,2015-04-01,4.0,94107
11878,2015-04-01,94108,2,213.0,2015-04-01,3.0,153.295983239,2015-04-01,3.0,0.0181979860545,2.78967816519,2.0,2015-04-01,3.65813111177,94108
11881,2015-04-01,94109,24,213.0,2015-04-01,3.0,153.295983239,2015-04-01,3.0,0.0786852689731,12.0621356737,24.0,2015-04-01,17.6,94109
11884,2015-04-01,94110,31,213.0,2015-04-01,3.0,153.295983239,2015-04-01,3.0,0.122468421638,18.7739171108,31.0,2015-04-01,14.1,94110
11887,2015-04-01,94111,2,213.0,2015-04-01,3.0,153.295983239,2015-04-01,3.0,0.0108098350977,1.65710429996,2.0,2015-04-01,2.08593413358,94111
11890,2015-04-01,94112,18,213.0,2015-04-01,3.0,153.295983239,2015-04-01,3.0,0.0651355519323,9.98501847729,18.0,2015-04-01,10.3,94112
11893,2015-04-01,94114,9,213.0,2015-04-01,3.0,153.295983239,2015-04-01,3.0,0.0668241859878,10.2438792952,9.0,2015-04-01,13.3,94114
11896,2015-04-01,94115,4,213.0,2015-04-01,3.0,153.295983239,2015-04-01,3.0,0.0388887905681,5.96149538713,4.0,2015-04-01,6.9,94115
11899,2015-04-01,94116,7,213.0,2015-04-01,3.0,153.295983239,2015-04-01,3.0,0.0296199859355,4.54062486751,7.0,2015-04-01,5.6,94116
11902,2015-04-01,94117,11,213.0,2015-04-01,3.0,153.295983239,2015-04-01,3.0,0.0705017783978,10.8076394396,11.0,2015-04-01,12.2,94117
11905,2015-04-01,94118,12,213.0,2015-04-01,3.0,153.295983239,2015-04-01,3.0,0.0474763809957,7.27793850537,12.0,2015-04-01,7.4,94118
11908,2015-04-01,94121,13,213.0,2015-04-01,3.0,153.295983239,2015-04-01,3.0,0.0472417772737,7.24197469714,13.0,2015-04-01,9.08239194158,94121
11911,2015-04-01,94122,7,213.0,2015-04-01,3.0,153.295983239,2015-04-01,3.0,0.0610990475644,9.36623857136,7.0,2015-04-01,6.4,94122
11914,2015-04-01,94123,8,213.0,2015-04-01,3.0,153.295983239,2015-04-01,3.0,0.0337506965204,5.1738462081,8.0,2015-04-01,8.6,94123
11917,2015-04-01,94124,6,213.0,2015-04-01,3.0,153.295983239,2015-04-01,3.0,0.0295533820371,4.53041475742,6.0,2015-04-01,6.0,94124
11920,2015-04-01,94127,3,213.0,2015-04-01,3.0,153.295983239,2015-04-01,3.0,0.0136825021368,2.09747261824,3.0,2015-04-01,1.5,94127
11923,2015-04-01,94131,2,213.0,2015-04-01,3.0,153.295983239,2015-04-01,3.0,0.030638852151,4.69681296581,2.0,2015-04-01,5.38633226894,94131
11926,2015-04-01,94132,3,213.0,2015-04-01,3.0,153.295983239,2015-04-01,3.0,0.0445893235236,6.83536419152,3.0,2015-04-01,7.4,94132
11929,2015-04-01,94133,8,213.0,2015-04-01,3.0,153.295983239,2015-04-01,3.0,0.0430686768707,6.60225516771,8.0,2015-04-01,6.7,94133
11932,2015-04-01,94134,13,213.0,2015-04-01,3.0,153.295983239,2015-04-01,3.0,0.0284003411054,4.35365821408,13.0,2015-04-01,5.8,94134
11935,2015-05-01,94102,9,172.0,2015-05-01,3.0,154.457106105,2015-05-01,3.0,0.06600498564,10.1949390704,9.0,2015-05-01,10.3,94102
11938,2015-05-01,94103,6,172.0,2015-05-01,3.0,154.457106105,2015-05-01,3.0,0.0586422274059,9.05770874064,6.0,2015-05-01,6.1,94103
11941,2015-05-01,94105,1,172.0,2015-05-01,3.0,154.457106105,2015-05-01,3.0,0.0136557177141,2.10922263991,1.0,2015-05-01,2.44296706679,94105
11944,2015-05-01,94107,5,172.0,2015-05-01,3.0,154.457106105,2015-05-01,3.0,0.0203464387867,3.14265205453,5.0,2015-05-01,3.3,94107
11947,2015-05-01,94108,3,172.0,2015-05-01,3.0,154.457106105,2015-05-01,3.0,0.0181979860545,2.8108082629,3.0,2015-05-01,2.7,94108
11950,2015-05-01,94109,19,172.0,2015-05-01,3.0,154.457106105,2015-05-01,3.0,0.0788654258795,12.1813254531,19.0,2015-05-01,15.3,94109
11953,2015-05-01,94110,16,172.0,2015-05-01,3.0,154.457106105,2015-05-01,3.0,0.122793318957,18.9663006951,16.0,2015-05-01,16.0,94110
11956,2015-05-01,94112,18,172.0,2015-05-01,3.0,154.457106105,2015-05-01,3.0,0.0651373447668,10.060925772,18.0,2015-05-01,8.1,94112
11959,2015-05-01,94114,7,172.0,2015-05-01,3.0,154.457106105,2015-05-01,3.0,0.0669436622022,10.3399243358,7.0,2015-05-01,15.1,94114
11962,2015-05-01,94115,4,172.0,2015-05-01,3.0,154.457106105,2015-05-01,3.0,0.0387757171934,5.98918506481,4.0,2015-05-01,5.6,94115
11965,2015-05-01,94116,10,172.0,2015-05-01,3.0,154.457106105,2015-05-01,3.0,0.0296872858278,4.58541225706,10.0,2015-05-01,4.48496799975,94116
11968,2015-05-01,94117,10,172.0,2015-05-01,3.0,154.457106105,2015-05-01,3.0,0.070318686331,10.8612207958,10.0,2015-05-01,8.4,94117
11971,2015-05-01,94118,10,172.0,2015-05-01,3.0,154.457106105,2015-05-01,3.0,0.0472531336836,7.29858228314,10.0,2015-05-01,6.7,94118
11974,2015-05-01,94121,4,172.0,2015-05-01,3.0,154.457106105,2015-05-01,3.0,0.0473067615713,7.30686549148,4.0,2015-05-01,8.5,94121
11977,2015-05-01,94122,7,172.0,2015-05-01,3.0,154.457106105,2015-05-01,3.0,0.0611220851587,9.44074039268,7.0,2015-05-01,10.0,94122
11980,2015-05-01,94123,3,172.0,2015-05-01,3.0,154.457106105,2015-05-01,3.0,0.0336957729143,5.20455157229,3.0,2015-05-01,7.2,94123
11983,2015-05-01,94124,14,172.0,2015-05-01,3.0,154.457106105,2015-05-01,3.0,0.0294244148181,4.54480996162,14.0,2015-05-01,5.2,94124
11986,2015-05-01,94127,5,172.0,2015-05-01,3.0,154.457106105,2015-05-01,3.0,0.0136825021368,2.11335968432,5.0,2015-05-01,1.6,94127
11989,2015-05-01,94131,4,172.0,2015-05-01,3.0,154.457106105,2015-05-01,3.0,0.0304944868224,4.71009018673,4.0,2015-05-01,6.2,94131
11992,2015-05-01,94132,2,172.0,2015-05-01,3.0,154.457106105,2015-05-01,3.0,0.0447613699845,6.91371167308,2.0,2015-05-01,6.8,94132
11995,2015-05-01,94133,6,172.0,2015-05-01,3.0,154.457106105,2015-05-01,3.0,0.0430935422847,6.65610383308,6.0,2015-05-01,8.4,94133
11998,2015-05-01,94134,9,172.0,2015-05-01,3.0,154.457106105,2015-05-01,3.0,0.0283746940814,4.38267313442,9.0,2015-05-01,6.5,94134
12001,2015-06-01,94102,13,199.0,2015-06-01,3.0,159.757393832,2015-06-01,3.0,0.0660557803802,10.5528993211,13.0,2015-06-01,12.9,94102
12004,2015-06-01,94103,4,199.0,2015-06-01,3.0,159.757393832,2015-06-01,3.0,0.0585991735599,9.36165124866,4.0,2015-06-01,10.7,94103
12007,2015-06-01,94107,1,199.0,2015-06-01,3.0,159.757393832,2015-06-01,3.0,0.0203455304937,3.25034892781,1.0,2015-06-01,5.6,94107
12010,2015-06-01,94108,2,199.0,2015-06-01,3.0,159.757393832,2015-06-01,3.0,0.0181979860545,2.90726282506,2.0,2015-06-01,5.1,94108
12013,2015-06-01,94109,17,199.0,2015-06-01,3.0,159.757393832,2015-06-01,3.0,0.0789018485877,12.6051536989,17.0,2015-06-01,16.6,94109
12016,2015-06-01,94110,27,199.0,2015-06-01,3.0,159.757393832,2015-06-01,3.0,0.122653559983,19.5948130872,27.0,2015-06-01,15.0,94110
12019,2015-06-01,94112,15,199.0,2015-06-01,3.0,159.757393832,2015-06-01,3.0,0.0651929480704,10.41505548,15.0,2015-06-01,11.1,94112
12022,2015-06-01,94114,7,199.0,2015-06-01,3.0,159.757393832,2015-06-01,3.0,0.0667765186739,10.6680425925,7.0,2015-06-01,9.2,94114
12025,2015-06-01,94115,8,199.0,2015-06-01,3.0,159.757393832,2015-06-01,3.0,0.0386763926105,6.1788396863,8.0,2015-06-01,7.0,94115
12028,2015-06-01,94116,4,199.0,2015-06-01,3.0,159.757393832,2015-06-01,3.0,0.0297748817146,4.7567575044,4.0,2015-06-01,7.3,94116
12031,2015-06-01,94117,26,199.0,2015-06-01,3.0,159.757393832,2015-06-01,3.0,0.0701620651481,11.208908674,26.0,2015-06-01,10.1,94117
12034,2015-06-01,94118,9,199.0,2015-06-01,3.0,159.757393832,2015-06-01,3.0,0.0472705236131,7.55181565753,9.0,2015-06-01,6.6,94118
12037,2015-06-01,94121,12,199.0,2015-06-01,3.0,159.757393832,2015-06-01,3.0,0.0473501762765,7.56454075944,12.0,2015-06-01,7.09493757591,94121
12040,2015-06-01,94122,10,199.0,2015-06-01,3.0,159.757393832,2015-06-01,3.0,0.0610929410246,9.76004903965,10.0,2015-06-01,10.9,94122
12043,2015-06-01,94123,7,199.0,2015-06-01,3.0,159.757393832,2015-06-01,3.0,0.0336493814436,5.3757374835,7.0,2015-06-01,7.5,94123
12046,2015-06-01,94124,3,199.0,2015-06-01,3.0,159.757393832,2015-06-01,3.0,0.0294566382992,4.70591576575,3.0,2015-06-01,6.9,94124
12049,2015-06-01,94131,4,199.0,2015-06-01,3.0,159.757393832,2015-06-01,3.0,0.0303465566958,4.84808680951,4.0,2015-06-01,3.8,94131
12052,2015-06-01,94132,12,199.0,2015-06-01,3.0,159.757393832,2015-06-01,3.0,0.0452804862665,7.23389247741,12.0,2015-06-01,7.53208857998,94132
12055,2015-06-01,94133,6,199.0,2015-06-01,3.0,159.757393832,2015-06-01,3.0,0.0431063738236,6.88656193963,6.0,2015-06-01,8.1,94133
12058,2015-06-01,94134,12,199.0,2015-06-01,3.0,159.757393832,2015-06-01,3.0,0.028497640506,4.55270877761,12.0,2015-06-01,8.81069619333,94134
12061,2015-07-01,94102,7,158.0,2015-07-01,3.0,166.472546625,2015-07-01,3.0,0.0661027316264,11.0042900727,7.0,2015-07-01,12.7,94102
12064,2015-07-01,94103,4,158.0,2015-07-01,3.0,166.472546625,2015-07-01,3.0,0.0585625631332,9.74905902165,4.0,2015-07-01,9.92988286132,94103
12067,2015-07-01,94108,4,158.0,2015-07-01,3.0,166.472546625,2015-07-01,3.0,0.0181400366157,3.01981809128,4.0,2015-07-01,4.7,94108
12070,2015-07-01,94109,15,158.0,2015-07-01,3.0,166.472546625,2015-07-01,3.0,0.0790768444828,13.1641236801,15.0,2015-07-01,13.6,94109
12073,2015-07-01,94110,14,158.0,2015-07-01,3.0,166.472546625,2015-07-01,3.0,0.122772142088,20.4381911479,14.0,2015-07-01,21.4,94110
12076,2015-07-01,94112,13,158.0,2015-07-01,3.0,166.472546625,2015-07-01,3.0,0.0652935423109,10.8695822666,13.0,2015-07-01,13.7,94112
12079,2015-07-01,94114,6,158.0,2015-07-01,3.0,166.472546625,2015-07-01,3.0,0.0666474502657,11.0949707718,6.0,2015-07-01,9.0,94114
12082,2015-07-01,94115,15,158.0,2015-07-01,3.0,166.472546625,2015-07-01,3.0,0.0385705572388,6.42093888827,15.0,2015-07-01,7.3,94115
12085,2015-07-01,94116,9,158.0,2015-07-01,3.0,166.472546625,2015-07-01,3.0,0.0297919478365,4.95954142524,9.0,2015-07-01,8.1,94116
12088,2015-07-01,94117,5,158.0,2015-07-01,3.0,166.472546625,2015-07-01,3.0,0.0700656126864,11.6640009747,5.0,2015-07-01,11.7,94117
12091,2015-07-01,94118,13,158.0,2015-07-01,3.0,166.472546625,2015-07-01,3.0,0.0473187550203,7.87727365134,13.0,2015-07-01,7.3,94118
12094,2015-07-01,94121,8,158.0,2015-07-01,3.0,166.472546625,2015-07-01,3.0,0.0474218133842,7.89443003963,8.0,2015-07-01,9.6,94121
12097,2015-07-01,94122,8,158.0,2015-07-01,3.0,166.472546625,2015-07-01,3.0,0.0609459145076,10.1458215945,8.0,2015-07-01,11.0,94122
12100,2015-07-01,94123,6,158.0,2015-07-01,3.0,166.472546625,2015-07-01,3.0,0.0336707437606,5.60525446057,6.0,2015-07-01,6.6,94123
12103,2015-07-01,94124,5,158.0,2015-07-01,3.0,166.472546625,2015-07-01,3.0,0.0294496781684,4.90256292196,5.0,2015-07-01,7.8,94124
12106,2015-07-01,94127,1,158.0,2015-07-01,3.0,166.472546625,2015-07-01,3.0,0.0136176990488,2.26697303982,1.0,2015-07-01,2.1,94127
12109,2015-07-01,94131,5,158.0,2015-07-01,3.0,166.472546625,2015-07-01,3.0,0.0302254186303,5.03170241218,5.0,2015-07-01,3.8,94131
12112,2015-07-01,94132,5,158.0,2015-07-01,3.0,166.472546625,2015-07-01,3.0,0.0450830433601,7.50508903774,5.0,2015-07-01,5.3,94132
12115,2015-07-01,94133,11,158.0,2015-07-01,3.0,166.472546625,2015-07-01,3.0,0.0430763863189,7.17103572989,11.0,2015-07-01,9.7,94133
12118,2015-07-01,94134,4,158.0,2015-07-01,3.0,166.472546625,2015-07-01,3.0,0.0286773931211,4.77399866343,4.0,2015-07-01,6.35976572264,94134
12121,2015-08-01,94102,14,169.0,2015-08-01,3.0,172.045063036,2015-08-01,3.0,0.0660317153881,11.3604306363,14.0,2015-08-01,8.2,94102
12124,2015-08-01,94103,4,169.0,2015-08-01,3.0,172.045063036,2015-08-01,3.0,0.0584385901374,10.0540709239,4.0,2015-08-01,8.00275229358,94103
12127,2015-08-01,94107,4,169.0,2015-08-01,3.0,172.045063036,2015-08-01,3.0,0.0203608299564,3.50298027332,4.0,2015-08-01,3.7,94107
12130,2015-08-01,94109,14,169.0,2015-08-01,3.0,172.045063036,2015-08-01,3.0,0.0792386396983,13.6326167618,14.0,2015-08-01,16.6,94109
12133,2015-08-01,94110,5,169.0,2015-08-01,3.0,172.045063036,2015-08-01,3.0,0.122618797313,21.0959587131,5.0,2015-08-01,17.6,94110
12136,2015-08-01,94112,12,169.0,2015-08-01,3.0,172.045063036,2015-08-01,3.0,0.0654974678056,11.2685159773,12.0,2015-08-01,15.8,94112
12139,2015-08-01,94114,12,169.0,2015-08-01,3.0,172.045063036,2015-08-01,3.0,0.0665115875649,11.4429902753,12.0,2015-08-01,9.6,94114
12142,2015-08-01,94115,1,169.0,2015-08-01,3.0,172.045063036,2015-08-01,3.0,0.038489526851,6.62193307332,1.0,2015-08-01,6.6,94115
12145,2015-08-01,94116,7,169.0,2015-08-01,3.0,172.045063036,2015-08-01,3.0,0.0299477038092,5.15235458966,7.0,2015-08-01,5.2,94116
12148,2015-08-01,94117,21,169.0,2015-08-01,3.0,172.045063036,2015-08-01,3.0,0.0700038195371,12.043811545,21.0,2015-08-01,13.4,94117
12151,2015-08-01,94118,3,169.0,2015-08-01,3.0,172.045063036,2015-08-01,3.0,0.0473760078238,8.15080825246,3.0,2015-08-01,5.3,94118
12154,2015-08-01,94121,8,169.0,2015-08-01,3.0,172.045063036,2015-08-01,3.0,0.0472959488038,8.13703449332,8.0,2015-08-01,9.8,94121
12157,2015-08-01,94122,16,169.0,2015-08-01,3.0,172.045063036,2015-08-01,3.0,0.0608410013466,10.4673939119,16.0,2015-08-01,7.3,94122
12160,2015-08-01,94123,7,169.0,2015-08-01,3.0,172.045063036,2015-08-01,3.0,0.0335825433079,5.77771078032,7.0,2015-08-01,6.5,94123
12163,2015-08-01,94124,3,169.0,2015-08-01,3.0,172.045063036,2015-08-01,3.0,0.0297289559677,5.11472010346,3.0,2015-08-01,4.76216758797,94124
12166,2015-08-01,94127,2,169.0,2015-08-01,3.0,172.045063036,2015-08-01,3.0,0.0137384183331,2.36362704814,2.0,2015-08-01,4.1,94127
12169,2015-08-01,94131,4,169.0,2015-08-01,3.0,172.045063036,2015-08-01,3.0,0.030185363431,5.19324275426,4.0,2015-08-01,3.5,94131
12172,2015-08-01,94132,17,169.0,2015-08-01,3.0,172.045063036,2015-08-01,3.0,0.0448726336973,7.72011509305,17.0,2015-08-01,9.1,94132
12175,2015-08-01,94133,9,169.0,2015-08-01,3.0,172.045063036,2015-08-01,3.0,0.0430323397308,7.40350160158,9.0,2015-08-01,6.1,94133
12178,2015-08-01,94134,4,169.0,2015-08-01,3.0,172.045063036,2015-08-01,3.0,0.0288073282216,4.95615859979,4.0,2015-08-01,7.26432844326,94134
12181,2015-08-01,Unknown_ZIP,2,169.0,2015-08-01,3.0,172.045063036,2015-08-01,3.0,0.0186231455691,3.20402025338,2.0,2015-08-01,1.44396551724,Unknown_ZIP
12184,2015-09-01,94102,16,194.0,2015-09-01,3.0,170.274950835,2015-09-01,3.0,0.0660280995818,11.24293141,16.0,2015-09-01,12.4,94102
12187,2015-09-01,94103,4,194.0,2015-09-01,3.0,170.274950835,2015-09-01,3.0,0.0582389125977,9.91662797927,4.0,2015-09-01,7.04453411014,94103
12190,2015-09-01,94107,5,194.0,2015-09-01,3.0,170.274950835,2015-09-01,3.0,0.0202661651149,3.45082026856,5.0,2015-09-01,4.9,94107
12193,2015-09-01,94108,4,194.0,2015-09-01,3.0,170.274950835,2015-09-01,3.0,0.0180829719306,3.07907715643,4.0,2015-09-01,3.4,94108
12196,2015-09-01,94109,15,194.0,2015-09-01,3.0,170.274950835,2015-09-01,3.0,0.0792703755751,13.4977593037,15.0,2015-09-01,17.3,94109
12199,2015-09-01,94110,24,194.0,2015-09-01,3.0,170.274950835,2015-09-01,3.0,0.122685769593,20.8903133857,24.0,2015-09-01,23.0,94110
12202,2015-09-01,94112,13,194.0,2015-09-01,3.0,170.274950835,2015-09-01,3.0,0.0655483926336,11.161249333,13.0,2015-09-01,10.4,94112
12205,2015-09-01,94114,5,194.0,2015-09-01,3.0,170.274950835,2015-09-01,3.0,0.0663483807516,11.2974672705,5.0,2015-09-01,7.7,94114
12208,2015-09-01,94115,11,194.0,2015-09-01,3.0,170.274950835,2015-09-01,3.0,0.0384985346309,6.55533609151,11.0,2015-09-01,6.21157320122,94115
12211,2015-09-01,94116,12,194.0,2015-09-01,3.0,170.274950835,2015-09-01,3.0,0.0298938939661,5.09018132535,12.0,2015-09-01,9.0,94116
12214,2015-09-01,94117,10,194.0,2015-09-01,3.0,170.274950835,2015-09-01,3.0,0.0703164455515,11.9731293092,10.0,2015-09-01,10.4,94117
12217,2015-09-01,94118,8,194.0,2015-09-01,3.0,170.274950835,2015-09-01,3.0,0.0473646926808,8.06502071756,8.0,2015-09-01,8.38337631716,94118
12220,2015-09-01,94121,7,194.0,2015-09-01,3.0,170.274950835,2015-09-01,3.0,0.0473633351185,8.0647895587,7.0,2015-09-01,8.3,94121
12223,2015-09-01,94122,8,194.0,2015-09-01,3.0,170.274950835,2015-09-01,3.0,0.0607864150318,10.350403831,8.0,2015-09-01,8.1,94122
12226,2015-09-01,94123,7,194.0,2015-09-01,3.0,170.274950835,2015-09-01,3.0,0.0335911559354,5.7197324254,7.0,2015-09-01,6.7,94123
12229,2015-09-01,94124,2,194.0,2015-09-01,3.0,170.274950835,2015-09-01,3.0,0.0296505945822,5.04875353472,2.0,2015-09-01,5.09473537137,94124
12232,2015-09-01,94127,1,194.0,2015-09-01,3.0,170.274950835,2015-09-01,3.0,0.0137384183331,2.33930850622,1.0,2015-09-01,2.3,94127
12235,2015-09-01,94131,6,194.0,2015-09-01,3.0,170.274950835,2015-09-01,3.0,0.0301277356543,5.12999870731,6.0,2015-09-01,4.9,94131
12238,2015-09-01,94132,12,194.0,2015-09-01,3.0,170.274950835,2015-09-01,3.0,0.0449690641588,7.65710518875,12.0,2015-09-01,10.3089408869,94132
12241,2015-09-01,94133,16,194.0,2015-09-01,3.0,170.274950835,2015-09-01,3.0,0.0429634542444,7.31560005917,16.0,2015-09-01,7.1,94133
12244,2015-09-01,94134,6,194.0,2015-09-01,3.0,170.274950835,2015-09-01,3.0,0.0289794275621,4.93447060337,6.0,2015-09-01,9.81157320122,94134
12247,2015-09-01,Unknown_ZIP,2,194.0,2015-09-01,3.0,170.274950835,2015-09-01,3.0,0.0186231455691,3.17105519618,2.0,2015-09-01,1.4,Unknown_ZIP
12250,2015-10-01,94102,15,164.0,2015-10-01,3.0,165.90254675,2015-10-01,3.0,0.0659172613057,10.9358415254,15.0,2015-10-01,11.3,94102
12253,2015-10-01,94103,9,164.0,2015-10-01,3.0,165.90254675,2015-10-01,3.0,0.0580683299194,9.63368381917,9.0,2015-10-01,4.5,94103
12256,2015-10-01,94108,3,164.0,2015-10-01,3.0,165.90254675,2015-10-01,3.0,0.0181296395678,3.00775337596,3.0,2015-10-01,5.3,94108
12259,2015-10-01,94109,18,164.0,2015-10-01,3.0,165.90254675,2015-10-01,3.0,0.0793503058469,13.1644178254,18.0,2015-10-01,16.4,94109
12262,2015-10-01,94110,14,164.0,2015-10-01,3.0,165.90254675,2015-10-01,3.0,0.122511901355,20.3250364421,14.0,2015-10-01,22.2,94110
12265,2015-10-01,94111,4,164.0,2015-10-01,3.0,165.90254675,2015-10-01,3.0,0.0107808521643,1.7885708302,4.0,2015-10-01,3.04396551724,94111
12268,2015-10-01,94112,10,164.0,2015-10-01,3.0,165.90254675,2015-10-01,3.0,0.0656341879586,10.8888789362,10.0,2015-10-01,10.3,94112
12271,2015-10-01,94114,6,164.0,2015-10-01,3.0,165.90254675,2015-10-01,3.0,0.0662013667764,10.9829753466,6.0,2015-10-01,5.5,94114
12274,2015-10-01,94115,4,164.0,2015-10-01,3.0,165.90254675,2015-10-01,3.0,0.0387940224541,6.43602712382,4.0,2015-10-01,8.8,94115
12277,2015-10-01,94116,11,164.0,2015-10-01,3.0,165.90254675,2015-10-01,3.0,0.0300410033756,4.98387896695,11.0,2015-10-01,8.0,94116
12280,2015-10-01,94117,6,164.0,2015-10-01,3.0,165.90254675,2015-10-01,3.0,0.0701181333673,11.632776899,6.0,2015-10-01,17.8,94117
12283,2015-10-01,94118,11,164.0,2015-10-01,3.0,165.90254675,2015-10-01,3.0,0.0475474873842,7.88824924861,11.0,2015-10-01,10.7,94118
12286,2015-10-01,94121,13,164.0,2015-10-01,3.0,165.90254675,2015-10-01,3.0,0.0473801886045,7.860493955,13.0,2015-10-01,9.2,94121
12289,2015-10-01,94122,9,164.0,2015-10-01,3.0,165.90254675,2015-10-01,3.0,0.0607343457824,10.0759826405,9.0,2015-10-01,8.3,94122
12292,2015-10-01,94123,9,164.0,2015-10-01,3.0,165.90254675,2015-10-01,3.0,0.0336147232881,5.57676820181,9.0,2015-10-01,5.5,94123
12295,2015-10-01,94124,10,164.0,2015-10-01,3.0,165.90254675,2015-10-01,3.0,0.0296612061515,4.92086964023,10.0,2015-10-01,3.7,94124
12298,2015-10-01,94127,2,164.0,2015-10-01,3.0,165.90254675,2015-10-01,3.0,0.0136809818648,2.26970973342,2.0,2015-10-01,2.3,94127
12301,2015-10-01,94131,3,164.0,2015-10-01,3.0,165.90254675,2015-10-01,3.0,0.0301363597109,4.99969882583,3.0,2015-10-01,3.7,94131
12304,2015-10-01,94133,2,164.0,2015-10-01,3.0,165.90254675,2015-10-01,3.0,0.043105245728,7.15127004457,2.0,2015-10-01,9.4,94133
12307,2015-10-01,94134,5,164.0,2015-10-01,3.0,165.90254675,2015-10-01,3.0,0.0289595201063,4.8044581383,5.0,2015-10-01,7.5,94134
12310,2015-11-01,94102,22,174.0,2015-11-01,3.0,165.653644152,2015-11-01,3.0,0.0660031647341,10.9336647637,22.0,2015-11-01,12.9,94102
12313,2015-11-01,94103,9,174.0,2015-11-01,3.0,165.653644152,2015-11-01,3.0,0.0578910119253,9.58985708905,9.0,2015-11-01,6.6,94103
12316,2015-11-01,94107,2,174.0,2015-11-01,3.0,165.653644152,2015-11-01,3.0,0.0202870391881,3.36062197056,2.0,2015-11-01,4.9,94107
12319,2015-11-01,94108,1,174.0,2015-11-01,3.0,165.653644152,2015-11-01,3.0,0.0181296395678,3.00324086156,1.0,2015-11-01,3.5,94108
12322,2015-11-01,94109,12,174.0,2015-11-01,3.0,165.653644152,2015-11-01,3.0,0.0793680212319,13.1476019462,12.0,2015-11-01,14.9,94109
12325,2015-11-01,94110,17,174.0,2015-11-01,3.0,165.653644152,2015-11-01,3.0,0.122040195251,20.2164030763,17.0,2015-11-01,16.1,94110
12328,2015-11-01,94112,16,174.0,2015-11-01,3.0,165.653644152,2015-11-01,3.0,0.0656615947402,10.8770824495,16.0,2015-11-01,11.4,94112
12331,2015-11-01,94114,13,174.0,2015-11-01,3.0,165.653644152,2015-11-01,3.0,0.0662261325,10.9706001867,13.0,2015-11-01,9.6,94114
12334,2015-11-01,94115,11,174.0,2015-11-01,3.0,165.653644152,2015-11-01,3.0,0.0386227887942,6.39800571107,11.0,2015-11-01,10.8,94115
12337,2015-11-01,94116,9,174.0,2015-11-01,3.0,165.653644152,2015-11-01,3.0,0.0301025121052,4.98659082834,9.0,2015-11-01,7.8,94116
12340,2015-11-01,94117,4,174.0,2015-11-01,3.0,165.653644152,2015-11-01,3.0,0.0703943691921,11.6610837844,4.0,2015-11-01,16.5,94117
12343,2015-11-01,94118,10,174.0,2015-11-01,3.0,165.653644152,2015-11-01,3.0,0.047392299842,7.85070717356,10.0,2015-11-01,10.4,94118
12346,2015-11-01,94121,11,174.0,2015-11-01,3.0,165.653644152,2015-11-01,3.0,0.0473799685506,7.84866445021,11.0,2015-11-01,7.8,94121
